user	text	date	type
KendallJenner	"Have you preordered our new @lexandlivia book, Time of the Twins yet? can't wait for the release on Nov 15… https://t.co/DbwP6lIjll"	Fri Oct 28 17:25:07 +0000 2016	twitter
KendallJenner	check it out guys… Batman Bunny is in the #KendallKylieGame ;) https://t.co/Xaz8xoQbSK	Thu Oct 27 20:58:14 +0000 2016	twitter
KendallJenner	@knjdaily 😁😁😁	Thu Oct 27 20:37:14 +0000 2016	twitter
KendallJenner	Such a silly controversy! https://t.co/7iREp4i6Ew	Thu Oct 27 17:32:00 +0000 2016	twitter
KendallJenner	This 2-ingredient acne-fighting face mask is SO easy https://t.co/LLci5aokA4	Mon Oct 24 17:02:07 +0000 2016	twitter
KendallJenner	RT @kanyewest: Happy Birthday babe https://t.co/Ee38e4LVFj	Fri Oct 21 23:21:46 +0000 2016	twitter
KendallJenner	Try these clever & easy fashion-themed Halloween costumes 🎃  \nhttps://t.co/lmfZbRTXNI	Fri Oct 21 18:09:18 +0000 2016	twitter
KendallJenner	@haileybaldwin actually tho lmao	Fri Oct 21 00:29:50 +0000 2016	twitter
KendallJenner	RT @wmag: .@KendallJenner and @GigiHadid become humanoid creatures for W's 10th Anniversary Art Issue: https://t.co/SXI680KvI7 https://t.co…	Thu Oct 20 16:05:17 +0000 2016	twitter
KendallJenner	Get my easy no-makeup makeup look 💄 https://t.co/ZLrDvJ8ahQ	Wed Oct 19 18:06:11 +0000 2016	twitter
KendallJenner	RT @kegrand: 24 hours to the close of #loveme17 ❤️ https://t.co/YkZ6jJ7CgL	Mon Oct 17 21:01:14 +0000 2016	twitter
KendallJenner	RT @KrisJenner: KUWTK is back October 23!!! #family #love #KUWTK @KUWTK https://t.co/vUaDYYQPzP	Mon Oct 17 16:28:59 +0000 2016	twitter
KendallJenner	"RT @THELOVEMAGAZINE: Our #loveme17 search closes on Tuesday, tag us today @KendallJenner 💛💛💛"	Sat Oct 15 15:38:28 +0000 2016	twitter
KendallJenner	I'm about to hit the Ye button! #kimoji https://t.co/OOuoXvsdCK	Sat Oct 15 00:43:07 +0000 2016	twitter
KendallJenner	"coming Nov 15, @lexandlivia #TimeoftheTwins https://t.co/0cuoz7PaCD https://t.co/cPxCveWEED"	Fri Oct 14 15:59:29 +0000 2016	twitter
KendallJenner	RT @kegrand: Ready for #loveme17 ! Tag us today ❤️ https://t.co/G5UpaQwjXc	Thu Oct 13 14:30:59 +0000 2016	twitter
KendallJenner	RT @THELOVEMAGAZINE: #LOVEME17 Want to be our next cover star? Read this to find out how @KendallJenner and @kegrand can help https://t.co/…	Mon Oct 10 14:00:32 +0000 2016	twitter
KendallJenner	hi paris!	Sat Oct 01 16:57:32 +0000 2016	twitter
KendallJenner	RT @officialjaden: Ayy Shouts Out To Everyone That I Hate	Thu Sep 29 22:24:38 +0000 2016	twitter
KendallJenner	I’m giving silly Awards to my sisters 🏆  https://t.co/W9Bb1nuaeY	Thu Sep 29 19:18:00 +0000 2016	twitter
KendallJenner	Celebrate Paris Fashion Week with me and @KylieJenner in the #KendallKylieGame! https://t.co/JDPFzEtPk3	Wed Sep 28 20:07:43 +0000 2016	twitter
KendallJenner	https://t.co/cgmBVK7O9Z	Wed Sep 28 18:12:33 +0000 2016	twitter
KendallJenner	"RT @garage_magazine: In partnership w/ @Snapchat, @KendallJenner and @OfficialWillow feature on the covers of GARAGE Nº11! 😎💕 https://t.co/…"	Tue Sep 27 21:19:49 +0000 2016	twitter
KendallJenner	"How I do Paris, on my app! 🇫🇷  https://t.co/q7n89be3H0"	Tue Sep 27 17:53:00 +0000 2016	twitter
KendallJenner	#TRL is back as Total Registration Live! I've teamed up w/ @MTV to register voters. Watch on MTV at 6p + register at https://t.co/OzFHhwaC6O	Tue Sep 27 17:34:17 +0000 2016	twitter
KendallJenner	"RT @voguemagazine: Ladies, it's time to make sure #OurVoteCounts on Nov. 8! Register to vote now directly on our site: https://t.co/d9v0xEc…"	Tue Sep 27 15:29:22 +0000 2016	twitter
KendallJenner	RT @Allure_magazine: We challenged @KendallJenner to try 9 new things—including make friends with a sloth: https://t.co/ok78maPRl3 https://…	Mon Sep 26 18:01:36 +0000 2016	twitter
KendallJenner	I’m either braless or in a bralette lately! 👀 the fashion recap on my app https://t.co/e1XHfA8o9d https://t.co/u8f4EmvohX	Wed Sep 21 19:29:14 +0000 2016	twitter
KendallJenner	get the latest on our new book at https://t.co/xsbODTBW0l #TimeoftheTwins @lexandlivia https://t.co/hLvg8YT1LC	Fri Sep 16 01:52:01 +0000 2016	twitter
KendallJenner	RT @themarcjacobs: Aaaaaaw! Thanks for the walk and the ride! @kendalljenner @nevillejacobs https://t.co/QtfwjrWowL	Thu Sep 15 22:34:36 +0000 2016	twitter
KendallJenner	good life voguespain https://t.co/CXqeGsND76	Thu Sep 15 20:01:33 +0000 2016	twitter
KendallJenner	RT @THELOVEMAGAZINE: @KendallJenner backstage at @MichaelKors by @thurstanredding #NYFW https://t.co/srbwY8jGBQ	Wed Sep 14 14:49:55 +0000 2016	twitter
KendallJenner	Thx Andrew Azoulay and Douglas Elliman for my complimentary stay during NYFW @ 15 Leonard Street in Tribeca https://t.co/Fnsn63lYM5	Tue Sep 13 17:59:54 +0000 2016	twitter
KendallJenner	"All my style thoughts, insecurities and victories 💭🏆🔍  https://t.co/waoQ3vCcBL"	Mon Sep 12 15:08:00 +0000 2016	twitter
KendallJenner	Karl by me🎈 https://t.co/kpbLuvmVLT	Sun Sep 11 17:53:28 +0000 2016	twitter
KendallJenner	Register to vote today: https://t.co/IxancLMp10 #runwaytoregister \n\nDirected by @cassblackbird @cfda @voguemagazine https://t.co/0wVtEQy9ko	Fri Sep 09 20:44:54 +0000 2016	twitter
KendallJenner	"RT @KendallandKylie: More handbags and shoes are on the way!  Our new site sold out overnight, we’re restocking as fast as possible! https:…"	Fri Sep 09 18:44:36 +0000 2016	twitter
KendallJenner	cover of German Vogue October issue shot by Luigi and Iango ❤️ https://t.co/qJfXfS9uqs	Fri Sep 09 14:20:59 +0000 2016	twitter
KendallJenner	"RT @papermagazine: Watch @KendallJenner, Courtney Love and more go fashion goth in new Marc Jacobs video: https://t.co/EmtNRnNqg7 https://t…"	Thu Sep 08 15:47:14 +0000 2016	twitter
KendallJenner	RT @KendallandKylie: https://t.co/3dIgTmzmYE https://t.co/fjqnniPUuc	Thu Sep 08 00:40:54 +0000 2016	twitter
KendallJenner	"RT @voguemagazine: Watch #EsteeModel @kendalljenner turn back time, thanks to @esteelauder: https://t.co/DyuNTfldTY. #sponsored https://t.c…"	Thu Sep 08 00:09:33 +0000 2016	twitter
KendallJenner	RT @KendallandKylie: livestream in NYC starts now. https://t.co/JJlQYWqAKR #KKfall16 #837NYC	Wed Sep 07 22:47:14 +0000 2016	twitter
KendallJenner	RT @voguemagazine: #EsteeModel @kendalljenner adds new meaning to 'beauty sleep' with @esteelauder: https://t.co/mGO1BRNCCt. #sponsored htt…	Wed Sep 07 15:44:54 +0000 2016	twitter
KendallJenner	RT @VogueRunway: We’re chatting live with @KendallJenner and @KylieJenner at their @KendallandKylie pop-up for #NYFW. Watch here: https://t…	Wed Sep 07 14:59:11 +0000 2016	twitter
KendallJenner	Should we form a girl group? @Target NY RED's sing-a-long @TargetStyle  #TargetStyle #Ad https://t.co/j13KliXcZz	Tue Sep 06 23:52:38 +0000 2016	twitter
KendallJenner	RT @KendallandKylie: pop-up. tomorrow @ 8pm. \n837 Washington St / NYC	Tue Sep 06 20:10:10 +0000 2016	twitter
KendallJenner	"Thanks for the official #VogueVIP status, @voguemagazine! You can become a VIP too: https://t.co/s4d83s4Kus https://t.co/FLmhi3Ddoi"	Tue Sep 06 18:20:20 +0000 2016	twitter
KendallJenner	October Australian Vogue shot by Patrick Demarchelier @vogueaustralia https://t.co/Fia5bPOlwc	Mon Sep 05 22:40:54 +0000 2016	twitter
KendallJenner	RT @Hope_4_Adam: Adam's a dad to three small kids and needs a marrow transplant to survive. Help save him at https://t.co/BYOKJAC9mP https:…	Mon Sep 05 22:24:25 +0000 2016	twitter
KendallJenner	Check out my @ebay @auctioncause auctions! Portion of the proceeds to @ChildrensLA... Get bidding! https://t.co/NrLzh5EW1E	Mon Sep 05 18:09:13 +0000 2016	twitter
KendallJenner	https://t.co/X5Shahwv8p	Fri Sep 02 17:35:25 +0000 2016	twitter
KendallJenner	RT @oddfuckingtaco: 🍕🚹🍕🚹🍕🚹🍕🚹🍕🚹🍕🚹	Fri Sep 02 17:28:35 +0000 2016	twitter
KendallJenner	@Beats1 👋🏼	Fri Sep 02 17:26:47 +0000 2016	twitter
KendallJenner	📹 See (& shop!) all of my August outfits on my app! 📹 https://t.co/37dAL4Upxq	Fri Sep 02 16:08:04 +0000 2016	twitter
KylieJenner	RT @JKBeauty08: Can't wait to try these out when I do my makeup in the morning. 😍 @KylieJenner @kyliecosmetics https://t.co/8g8IT6wcA5	Sun Mar 12 06:57:20 +0000 2017	twitter
KylieJenner	RT @alyssaguzmaan: so excited for these new babies 🤤😍✨ @kyliecosmetics @KylieJenner https://t.co/Ush7hqo78n	Sun Mar 12 06:35:38 +0000 2017	twitter
KylieJenner	RT @TheBeUtyBlog: I could look at these allllllllllll day ✨💛🔥🙃 @kyliecosmetics @KylieJenner #Kylighters https://t.co/49sCsdEMmU	Sat Mar 11 06:43:38 +0000 2017	twitter
KylieJenner	RT @bvbychristinaa: patiently waiting for kylie to drop more highlighters cause I'm obsessed😍😍 @kyliecosmetics x @KylieJenner https://t.co/…	Sat Mar 11 01:20:21 +0000 2017	twitter
KylieJenner	RT @xoxokilie: My kylighter shipped not even 24 hours later! @KylieJenner  your the bestttttt 😍 @kyliecosmetics	Sat Mar 11 01:20:07 +0000 2017	twitter
KylieJenner	RT @TheAlohaBeauty: #Kylighter in Salted Caramel So many heart eyes 😍😍😍😍😍😍 @KylieJenner @kyliecosmetics https://t.co/wGRklShUh6	Sat Mar 11 01:20:03 +0000 2017	twitter
KylieJenner	RT @sokolova_irene: why Kylie's kylighter is better than Chanel one? \nso proud of kylie💖 @KylieJenner	Fri Mar 10 20:36:04 +0000 2017	twitter
KylieJenner	"RT @KNJVS: I'm obsessed with @KylieJenner's KYLIGHTERS. Thanks god I could get mine before they went out of stock, they were definitely wor…"	Fri Mar 10 20:01:01 +0000 2017	twitter
KylieJenner	RT @mayvill_15: So happy I got my #Kylighters yesterday! I am already in love 😍 thank you so much @KylieJenner I am OBSESSED!! @kyliecosmet…	Fri Mar 10 20:00:00 +0000 2017	twitter
KylieJenner	RT @stephaniesmitth: the kylighters are so pretty I am absolutely obsessed @KylieJenner @kyliecosmetics https://t.co/lrwWc2MfJT	Fri Mar 10 19:59:53 +0000 2017	twitter
KylieJenner	RT @kingcisco94: @KylieJenner @kyliecosmetics cotton candy creme #kylighter is everything! I'm honestly SHOOK! 😍✨ https://t.co/zzAY3z4khV	Fri Mar 10 19:58:03 +0000 2017	twitter
KylieJenner	RT @Kendra_FAM: @KylieJenner  GURL thank you for my kylighter a chocolate cherry is bombbbbbb😍😍😍💜💜 can't wait to wear them https://t.co/TEQ…	Fri Mar 10 19:57:47 +0000 2017	twitter
KylieJenner	RT @_allliekat: Don't sleep on these #Kylighters they're seriously so bomb and they glide on like butter 👅😍 @kyliecosmetics @KylieJenner ht…	Fri Mar 10 19:57:36 +0000 2017	twitter
KylieJenner	RT @KathyAustinnn: Shipped within 24 hours... wow really impressed @KylieJenner @kyliecosmetics can't wait to get my hands on it😁	Fri Mar 10 18:49:38 +0000 2017	twitter
KylieJenner	RT @heatlhens: Best gift ever! I'm insanely in love with #Kylighters. Thank you for making these amazing products for us. @KylieJenner XO h…	Fri Mar 10 17:15:23 +0000 2017	twitter
KylieJenner	"RT @briana_cyr: i was way to excited when it came in 6 days, instead of 10-15 😍 @KylieJenner  @kyliecosmetics https://t.co/xWW9DVWQqz"	Fri Mar 10 17:15:09 +0000 2017	twitter
KylieJenner	RT @SNP_Anna: Literally the fastest shipping ever!\nI'm so excited!! ❤❤💕❤😱\n@kyliecosmetics @KylieJenner https://t.co/LhdYMLIPk9	Fri Mar 10 17:13:04 +0000 2017	twitter
KylieJenner	RT @LucyWittmann: Could my Friday get any better?!? @kyliecosmetics @KylieJenner https://t.co/Hhss172oUX	Fri Mar 10 17:12:44 +0000 2017	twitter
KylieJenner	RT @_itsmartinaxo: All about that glow ✨✨ these 3 just arrived and I ordered the other 3 Kylighters today 😍🙌🏼 @KylieJenner @kyliecosmetics…	Fri Mar 10 02:22:18 +0000 2017	twitter
KylieJenner	"RT @TeAmo_Kayla: Had The Worst Day At Work, But I Just Came Home To This Beauty! I'm Speechless @KylieJenner Thanks For Saving The Day #KYL…"	Fri Mar 10 01:35:02 +0000 2017	twitter
KylieJenner	RT @Kenzzerrr: Got my #Kylighters in the mail today. 😊 Excited to play around with these! @KylieJenner @kyliecosmetics https://t.co/EuMu0qd…	Fri Mar 10 01:34:52 +0000 2017	twitter
KylieJenner	RT @makeupaddictxox: @KylieJenner @kyliecosmetics  thank you for blessing me with this glow 😍😍😍🔥🔥🔥 https://t.co/MhggLwtbR9	Wed Mar 08 20:12:20 +0000 2017	twitter
KylieJenner	RT @carlybieber2013: Used my #Kylighters for the first time and I am REALLY impressed with them 😍 @kyliecosmetics @KylieJenner	Wed Mar 08 02:43:24 +0000 2017	twitter
KylieJenner	RT @bIairwadoIf: I'm so in love with #kylieghters \nyour line of shadow is the best!!.\n💋👏 @KylieJenner @kyliecosmetics https://t.co/oUzGzZTt…	Tue Mar 07 22:24:53 +0000 2017	twitter
KylieJenner	RT @Hannah_headlee2: They are so beautiful @kyliecosmetics @KylieJenner thanks so much so excited to add them to my collection😊😍😍😭 https://…	Tue Mar 07 22:19:55 +0000 2017	twitter
KylieJenner	RT @MayaJanae_12: When salted caramel finally gets added to the collection 😍😍 I'm in love @KylieJenner @kyliecosmetics https://t.co/ifzBy6D…	Tue Mar 07 21:41:28 +0000 2017	twitter
KylieJenner	RT @AnnaBB123: These are the most stunning highlighters I've ever seen...BIBLE this restock can't come soon enough!✨@kyliecosmetics @KylieJ…	Tue Mar 07 21:41:07 +0000 2017	twitter
KylieJenner	RT @Autumnxxash: My first highlighter ever! Held out to get one for Kylie's! So excited to wear it today! @kyliecosmetics @KylieJenner #kyl…	Tue Mar 07 21:40:54 +0000 2017	twitter
KylieJenner	Obsessed with my @FashionNova set 💜 Get it at https://t.co/8gtalORivm #ad 😍 https://t.co/ar0NviVxiK	Tue Mar 07 17:28:01 +0000 2017	twitter
KylieJenner	RT @micky_york: Cotton Candy Cream is so beautiful 😫😍 @kyliecosmetics @KylieJenner https://t.co/Pb6psulucu	Tue Mar 07 04:23:39 +0000 2017	twitter
KylieJenner	RT @ndivinee: @KylieJenner i. am. in. love. 😍😍 https://t.co/1PaBt12Ewq	Tue Mar 07 00:38:21 +0000 2017	twitter
KylieJenner	RT @wowcarson: so happy this came in!! thank you so much @thekylieshop @KylieJenner 💞 I love it!! https://t.co/QkwRJoUNWg	Mon Mar 06 22:09:30 +0000 2017	twitter
KylieJenner	RT @lakyn_wilder: This #Kylighter may be @KylieJenner 's greatest gift to us yet! It's so perfect 😩 @kyliecosmetics https://t.co/PM7KtP7wIy	Mon Mar 06 21:38:43 +0000 2017	twitter
KylieJenner	RT @dam_its_kim: Soooo beautiful 💕💕 don't even want to swatch 😩👌🏼@KylieJenner @kyliecosmetics https://t.co/CsWQ6aRsVk	Mon Mar 06 21:38:30 +0000 2017	twitter
KylieJenner	RT @kyIiesgomez: @jungkookylie @KylieJenner i know smh	Mon Mar 06 21:38:09 +0000 2017	twitter
KylieJenner	RT @hbaldwiner: @KylieJenner your #Kylighters is the best girl 🙌🏻🙌🏻 you know how to do a good job 💄💋 https://t.co/dQZFme1YyP	Mon Mar 06 20:31:40 +0000 2017	twitter
KylieJenner	RT @claimedjustins: @KylieJenner @kyliecosmetics look what i got todayy i'm so in love 😻 https://t.co/HwQnuIWhNs	Mon Mar 06 20:23:43 +0000 2017	twitter
KylieJenner	RT @Lexxi_M: I just got it & I'm already in love 😍 @KylieJenner https://t.co/rkI1MMXaSN	Mon Mar 06 20:19:40 +0000 2017	twitter
KylieJenner	"RT @poppy_digby1: @KylieJenner @kyliecosmetics my cotton candy kylighter just got in, it's the bomb 💫 gonna get another one when they resto…"	Mon Mar 06 19:43:51 +0000 2017	twitter
KylieJenner	RT @AnnieEnsign: Kylie you have done it again😍 #frenchvanilla @KylieJenner @kyliecosmetics https://t.co/Daa4G9Ur0m	Mon Mar 06 19:43:36 +0000 2017	twitter
KylieJenner	RT @stephdleon15: so i got my hands on a kylighter just to try it out.. im pretty impressed definitely going to purchase another	Mon Mar 06 19:24:20 +0000 2017	twitter
KylieJenner	RT @beautyjunkie_89: my kylighter finally came in!!!! salted Carmel is so beautifully pigmented I can't get enough @kyliecosmetics @KylieJe…	Mon Mar 06 19:23:38 +0000 2017	twitter
KylieJenner	RT @Aaamoney: Still shook on this highlight @kyliecosmetics @KylieJenner https://t.co/aJeeZ3aga2	Sun Mar 05 02:46:51 +0000 2017	twitter
KylieJenner	RT @Andrearobledoo: Got my #Kylighters yassssss cheeksss on fleeeekkk 😏✨✨✨ thanks boo @KylieJenner https://t.co/k5qLmhVqhJ	Sun Mar 05 02:44:48 +0000 2017	twitter
KylieJenner	Sasha X Kylie https://t.co/sh51qlouME	Sat Mar 04 22:28:56 +0000 2017	twitter
KylieJenner	RT @brooklynhitt01: i finally got my hands on the KYLIGHTER!!😍. love it so much!!! @KylieJenner @kyliecosmetics https://t.co/UpQAO4jIuE	Sat Mar 04 19:56:38 +0000 2017	twitter
KylieJenner	RT @asb_xoxo: @KylieJenner  @kyliecosmetics  best day of my life only took two days to ship UR THE SHIT!!! 😍😍😍😍 https://t.co/R2Df9TgXGu	Sat Mar 04 19:56:28 +0000 2017	twitter
KylieJenner	RT @paigepetlock: this cotton candy cream kylighter is so bomb✨ i cannot stop using it😩 @KylieJenner @kyliecosmetics https://t.co/dFj5GGT8mQ	Sat Mar 04 19:56:19 +0000 2017	twitter
KylieJenner	"RT @alealejandddro: LITERALLY DID THAT, @KylieJenner  @kyliecosmetics  congratulations on these bomb kylighters. 😭❤️❤️😭 https://t.co/2Z0tPV…"	Sat Mar 04 19:55:44 +0000 2017	twitter
KylieJenner	Everything is officially RESTOCKED on https://t.co/uXabNn5vNL with free domestic shipping 💋	Fri Mar 03 17:59:58 +0000 2017	twitter
KylieJenner	Thank you! Can't even believe it sometimes! I'll update you guys on a restock soon! https://t.co/B3UiduWCTc	Thu Mar 02 19:26:10 +0000 2017	twitter
KylieJenner	Also adding in an exclusive 1 time only Tshirt!	Thu Mar 02 19:24:53 +0000 2017	twitter
KylieJenner	Hey guys RESTOCKING everything from drop 1 & drop 2 on https://t.co/uXabNn5vNL with free domestic shipping tomorrow at 9am pst!	Thu Mar 02 19:24:19 +0000 2017	twitter
KylieJenner	RT @hannaahjonesss: damn i love kylie 😍 cant wait to get a kylighter @KylieJenner @kyliecosmetics https://t.co/kQh8OVayG7	Thu Mar 02 09:41:46 +0000 2017	twitter
KylieJenner	Thought yesterday was a dream 🙈 thank you thank you for showing the KYLIGHTERS so much love ❤️	Wed Mar 01 17:29:46 +0000 2017	twitter
KylieJenner	RT @maartinaxo: @KylieJenner got my new merch today 😍😍🔥 https://t.co/y5w3YlFz9f	Wed Mar 01 10:52:06 +0000 2017	twitter
KylieJenner	"RT @_alexisstampley: @KylieJenner I ordered Salted Caramel and Cotton Candy Creme, can't wait to try them!! ✨#KYLIECOSMETICS"	Wed Mar 01 01:47:29 +0000 2017	twitter
KylieJenner	RT @itsmarshallb: I just bought a @KylieJenner highlighter and i've never felt so alive. AMA.	Tue Feb 28 23:26:29 +0000 2017	twitter
KylieJenner	"RT @gomezkyIies: Sensational #Kylighters 🔥 @kyliejenner's work is amazing, she's very creative and born for it! Congratulations, I love you…"	Tue Feb 28 22:30:12 +0000 2017	twitter
KylieJenner	https://t.co/8rHgnyjq1A	Tue Feb 28 22:12:35 +0000 2017	twitter
KylieJenner	KYLIGHTERS 45 mins!!!	Tue Feb 28 22:12:27 +0000 2017	twitter
KylieJenner	RT @Taylorbroski: Thank you @KylieJenner I'm seriously obsessed 😍 🔥 https://t.co/4z64KKsjkb	Tue Feb 28 21:49:40 +0000 2017	twitter
KylieJenner	Kylighters Tomorrow ✨ https://t.co/bDaiohhXCV	Tue Feb 28 00:20:59 +0000 2017	twitter
KylieJenner	RT @Skyegardner3: I just need every single one !🙊#soexcited @kyliecosmetics  @KylieJenner https://t.co/bbsahzthjz	Tue Feb 28 00:20:40 +0000 2017	twitter
KylieJenner	RT @kyllizlle: TOMORROW IS 28TH FEBRUARY. WHAT A TIME TO BE ALIVE @KylieJenner @kyliecosmetics https://t.co/FGelb87F6T	Mon Feb 27 21:52:17 +0000 2017	twitter
KylieJenner	RT @mel_collinson: My hoodie and top just arrived im in love thanks so much ❤🎉 @KylieJenner https://t.co/dwzDUL3XCO	Mon Feb 27 18:40:50 +0000 2017	twitter
KylieJenner	RT @maartinaxo: My socks are cute @KylieJenner 💗 https://t.co/HSzSWvTh7e	Mon Feb 27 04:42:12 +0000 2017	twitter
KylieJenner	Only 2 more days till my highlighters launch 😩😍 feb.28th 3pm pst! https://t.co/8rHgnyjq1A	Sun Feb 26 17:42:42 +0000 2017	twitter
KylieJenner	RT @brbdolantwins: my jacket came today & i love it💞😍\n@KylieJenner @thekylieshop https://t.co/f1G6ChC6vX	Sun Feb 26 06:04:51 +0000 2017	twitter
KylieJenner	RT @cait_mcken: A little Dirty Peach lip liner and then Apricot on top😚 #KYLIECOSMETICS #love @KylieJenner @kyliecosmetics https://t.co/ASO…	Sat Feb 25 01:54:47 +0000 2017	twitter
KylieJenner	@JeffreeStar hope you love them 💕💕💕	Thu Feb 23 20:46:58 +0000 2017	twitter
KylieJenner	RT @JailaneKendale: Still thankful for @KylieJenner love the lipkit 😍💗💗 https://t.co/Iq0YRkOiHt	Thu Feb 23 19:39:08 +0000 2017	twitter
KylieJenner	I can't wait for you guys to just FEEL my highlighters .. so silky 😍 feb.28th 👅 https://t.co/N1GsXODloB	Thu Feb 23 19:39:00 +0000 2017	twitter
KylieJenner	Spring ’17 vibes. Available at @pacsun now: https://t.co/mnXyAZZ7tO https://t.co/1T7TuxLhJS	Thu Feb 23 17:22:40 +0000 2017	twitter
KylieJenner	RT @GarrettAllen15: @KylieJenner @thekylieshop this is my fourth and favorite purchase from you so far! 💛💛💛 @KrisJenner 🖕🏼 https://t.co/2R5…	Wed Feb 22 21:28:52 +0000 2017	twitter
KylieJenner	RT @maartinaxo: @KylieJenner YOU LOOK AMAZING TODAY 😍😍🔥 https://t.co/mTkIvFKMzh	Wed Feb 22 19:59:12 +0000 2017	twitter
KylieJenner	Yay!! I'm so happy you guys love them! 😊 feb.28th come soooooner 😍😍	Wed Feb 22 18:36:36 +0000 2017	twitter
KylieJenner	Tune into my Snapchat .. can't wait to show you guys what I've been working on :)	Wed Feb 22 17:57:26 +0000 2017	twitter
KylieJenner	RT @MyCalvinsJenner: WHAT SURPRISE DO YOU HAVE FOR US WE ARE DYING TO KNOW @KylieJenner	Wed Feb 22 17:57:02 +0000 2017	twitter
KylieJenner	RT @gabspatino: My day was made when my @KylieJenner MERCH arrived! #momlife https://t.co/I5RBnsJD3m	Wed Feb 22 00:31:57 +0000 2017	twitter
KylieJenner	The Kylie New York Pop Up has officially closed today 😢 sad but it was an awesome experience 💫 thank you NY 💋	Tue Feb 21 06:02:57 +0000 2017	twitter
KylieJenner	DropOne has arrived at https://t.co/uH0qthUmCA https://t.co/1Mu80ojs6O	Fri Feb 17 20:28:40 +0000 2017	twitter
KylieJenner	20 minutes till DropOne launches on https://t.co/uH0qthUmCA https://t.co/9mqLZFmGxh	Fri Feb 17 19:38:31 +0000 2017	twitter
KylieJenner	What product would you guys like to see next? 😏	Fri Feb 17 09:06:20 +0000 2017	twitter
KylieJenner	Up late thinking about makeup 💄💭 can't wait for you guys to see all the things I have planned for you ☺️	Fri Feb 17 09:05:42 +0000 2017	twitter
KylieJenner	RT @sarahsheltonxd: I honestly am dying to get this @KylieJenner https://t.co/HisAReH9KL	Fri Feb 17 03:22:22 +0000 2017	twitter
KylieJenner	LOVE stalking everyone on Instagram at the Pop Up!! 😩😍 I'm watching hehe	Fri Feb 17 01:43:15 +0000 2017	twitter
KylieJenner	RT @chloeminchin__x: @KylieJenner The pop up store was incredibleee!!!💋👑✨ https://t.co/uIKMACK9R2	Wed Feb 15 17:59:41 +0000 2017	twitter
KylieJenner	RT @michelleag12: My boyfriend got me the @KylieJenner Burgundy pallet I've been wanting 😍@kyliecosmetics #bestgiftever https://t.co/LxxETg…	Wed Feb 15 07:24:19 +0000 2017	twitter
KylieJenner	RT @kyIiesgomez: @KylieJenner im goin to get this set i think it's so cute https://t.co/Q05JpFZxCV	Wed Feb 15 03:24:33 +0000 2017	twitter
KylieJenner	RT @zaynstrust: kylie's pop up w/ my friends @KylieJenner https://t.co/AbeQ1rV1yW	Wed Feb 15 03:24:15 +0000 2017	twitter
KylieJenner	RT @tbhjor: CONGRATS TO @KylieJenner!! i had a lovely time at her #kyliestore and i loved absolutely everything that i got💓 @kyliecosmetics…	Wed Feb 15 03:22:33 +0000 2017	twitter
KylieJenner	RT @maartinaxo: @KylieJenner my order has already shipped!! this is so amazing! Can't wait to receive my merch!! 🙌🏼🔥❤️ https://t.co/jrGHMy5…	Wed Feb 15 03:21:59 +0000 2017	twitter
KylieJenner	RT @Kylielmj: The new merch are sensational they are giving chills 🔥🔥🔥 @KylieJenner #kylieshop #kylienewmerch https://t.co/QKBWDNFRbg	Wed Feb 15 02:25:04 +0000 2017	twitter
KylieJenner	RT @rolamickey: @KylieJenner these new merch are 🔥🔥🔥 #kyliemerch	Wed Feb 15 02:24:13 +0000 2017	twitter
KylieJenner	RT @s_mtz_1115: Today was perfect @thekyIieshop @KylieJenner @kyliecosmetics ♥️ best birthday ever!! https://t.co/oLQeS9SWe3	Wed Feb 15 02:24:09 +0000 2017	twitter
KylieJenner	"RT @keyforbieber: I need new @KylieJenner's merch with Kris, i love it 💥❤️ https://t.co/47FAXhCass"	Wed Feb 15 02:23:54 +0000 2017	twitter
KylieJenner	RT @Morgann_Foxx: I bought this shirt bc kris Jenner is my animal spirit @KylieJenner 🙌🏼🤘🏻 https://t.co/hu9COHO5CD	Wed Feb 15 02:23:41 +0000 2017	twitter
KylieJenner	So happy https://t.co/8cz62Ks98V is finally open!	Tue Feb 14 23:32:55 +0000 2017	twitter
KylieJenner	RT @MadisonLixen: Need this so bad I'm having a second birthday in March 😭 @KylieJenner #thekylieshop #kyliemerch https://t.co/8MA0CHaAVW	Tue Feb 14 23:32:29 +0000 2017	twitter
KylieJenner	RT @keyforbieber: New @KylieJenner's merch is a fire 🔥 https://t.co/mwBWicpt05	Tue Feb 14 23:32:25 +0000 2017	twitter
KylieJenner	RT @imsophieblack: No one has any idea how tempted I am to buy the flame tracksuit 😩😩😩😩😩😩😩 @KylieJenner	Tue Feb 14 22:35:06 +0000 2017	twitter
KylieJenner	Happy Valentine’s Day from the #KendallKylieGame! https://t.co/CAUQLFJ3Pb	Tue Feb 14 22:08:12 +0000 2017	twitter
KylieJenner	RT @vilmaloveshoran: my heart broke when I opened https://t.co/C14A5thlST \nI just want E.V.E.R.Y.T.H.I.N.G.\ngreat job queen!💗😍\n@KylieJenner	Tue Feb 14 21:19:38 +0000 2017	twitter
KylieJenner	RT @kyliesgoddess: @KylieJenner I'm so in love with everything. This is the best merch yet 😍😍 https://t.co/is0PfMo8T9	Tue Feb 14 20:44:21 +0000 2017	twitter
